indexNo,text,sentiment
28020,阳台上的是啥来着？,5
28021,就是去年只长了一片叶子的百合，今年叶子多了几片，不过开花无望,2
28022,我之前也种过的，第二年也开花的，期待！,1
28023,我这个估计不行，是从珠芽长起来的，没有三年不会开花。,2
28024,你旁边这位今天去没去新罗免税？我今天在新罗看见一人特像你旁边这位男士,5
28025,他今天去了，太巧了，哈哈,0
28026,对吧对吧。大概晚上7.8点钟那会儿。我真的在门口看见他了。哈哈哈哈哈哈,0
28027,是啊，他们那会就在那,5
28028,发现了吗？咱俩真还挺有缘。以前咱俩还同时出现在机场，爱宝过。但咱俩居然一次也没见,5
28029,是啊，咱俩一定要见一见，我现在不忙了，基本都有时间，你有时间就呼我吧,5
28030,我也是，我把3月以后的课都推了，咱4月初找一天逛街且,5
28031,嗯哪嗯哪，你呼我就行啦,0
28032,觉得你啥都会好厉害！,1
28033,我不会的东西更多,5
28034,那也一定是还没来得及学而已,5
28035,突然想到我们可以一起做点东西比如，我可以帮你做皮具的受力分析,5
28036,我以为对颈纹有用,5
28037,想跟你视频给你看看并没有用,5
28038,我对颈纹很头疼,2
28039,我对任何皱纹都疼！,2
28040,这就是我反对医院私有化的原因，医院就该是公益性的，而不是强行打烂公立医院，为私立医院的利润罔顾人命。,4
28041,医生活该被压榨？,4
28042,不，我希望国家给公立医院医生更好的待遇。,1
28043,国家给更好的待遇会增加开支，民众一方面不希望增税，另一方面也不想多掏钱，所以只能压榨医务人员了,4
28044,增加开支也是应该的，我们大力发展经济的目的不就是为了这些吗？,5
28045,抄袭剧还想上天,4
28046,没想它上天！只是客观评价它而已！再说一遍，抄袭的是作者，不是电影！你要觉得作者抄袭了，找作者去,4
28047,没原创有4s？没4s会有这部电影？,4
28048,那你去找作者吧！受不了了，作者是罪魁祸首。,4
28049,草泥马的狗篮子，孤儿,4
28050,哈哈哈哈哈野种怎么不吱声了，真没意思,4
28051,刚和你妈做了一次，正休息呢,4
28052,赶紧把你瞎妈的骨灰从河面捞上来吧,4
28053,好像上次也这么说，调剂到哪个专业啊？还有我楼上是个太监？还是宫女？,5
28054,哈哈去学工程力学了这折腾的。楼上是个逗比妹子,0
28055,咱们学校工程力学两个班，我认识一个班长叫李铎的，不过他应该是没考研。话说你这是要当科学家的节奏,5
28056,怎么肯能！不要当女博士！我想反正也找不到工作以后能进研究所也是极好的,5
28057,手写用的人很少吧，现在的鄙视链是年轻人用全键盘，而老年人用九宫格,5
28058,年轻人不是用全键盘的么？,5
28059,是我表达不清楚，还是你看不懂人话？,4
28060,你没表达清楚，鄙视链这个词让我产生了困惑，以为是年轻人鄙视全键盘,4
28061,一直都不喜欢张杰唱歌~,4
28062,没事我们不计较！你唱的还差他八十条街,4
28063,差十八条街我承认，你也不必计较，有喜欢就有不喜欢的，评论一句而已。,4
28064,你只是发表你的意见，我也只是发表我的感言，互不冲突，不喜就绕道！何必还点进来留下这么一句评论！！,4
28065,恭喜恭喜，不是工作三年才能考么？怎么你就可以考了？,1
28066,毕业就能考吧。,5
28067,噢话说难不难啊？,5
28068,还好，不算太难。蛮简单的。,5
28069,郭矮矮没有道歉更别谈赔一分钱,4
28070,夏至未至我真心没看，一没演技，二作者人品看不下去。,4
28071,我是因为郭某和一个不喜欢的演员,4
28072,我不想说了，我童年的影视圈已经消失了。,4
28073,勾起你什么见不得人的往事,5
28074,满满的青春，你们小孩子不懂这些老歌,2
28075,2018年的第一场雪比以往时候来得更晚一些,5
28076,你别是个傻子吧,4
28077,看多钱10r差不多。质量会差一点粘性也会差一点用是没啥问题的…包礼物盒很好用,1
28078,嗯哪，谢谢，因为感觉纸质和10m的不太一样,0
28079,纸质不是一种纸没有素色的纤维感和柔软度,5
28080,谢谢，很有帮助呢,0
28081,毒奶走开，上次欠我的辣条到底啥时候还,4
28082,什么时候的事我不欠人东西的,4
28083,我靠，你真是厉害了，你居然忘了，你说见面给我,4
28084,哦记起来了最近记忆力不好,2
28085,还约会类，原来自己跑去泰国约会了哦，好玩吧？,5
28086,跟朋友夫妻他们一起去的，不开心,2
28087,你当灯泡去啊？,5
28088,那不是，还有男的的呀，三男1女,5
28089,不理会他人，做好自己，罗叔叔。爱你?,1
28090,小姑凉我不是罗叔叔叫我博叔,5
28091,替我跟罗叔说,5
28092,居然不是安慰我的…玻璃心碎了一地咯,2
28093,拿520胶，粘起来就好了我想要罗叔签名照,5
28094,心碎了一地了怎么给,2
28095,那没办法，碎吧，可以快递啊，心不好就算了，还笨，小心罗叔打你,2
28096,黑怕不怕黑，怕红，中国不存在hiphop,4
28097,所以，你觉得，嘻哈＝低俗恶心无下限？真逗,4
28098,你没看我下面的回复吗，嘻哈不等于低俗，但包含低俗,4
28099,这里是中国，你非要用欧美标准衡量？,4
28100,男生头像的事情??什么样的人什么头像啊老父亲,5
28101,可能是心比较粗、也不擅长情感交流,5
28102,嗯啊可以理解其实我还有点贱贱喜欢这样的然后我再提醒他记得多打电话嘻嘻嘻,0
28103,是不是觉得还有一点小高冷？其实我们不是不想大，可能是过几分钟就为了别的事情把这事儿给忘了、感觉幸福满满的一对儿,1
28104,还有各种鸡汤，本喵也是在想，你这么励志，过的好么？感觉不如我快活,4
28105,毒鸡汤害人啊这种人不拉黑简直在浪费我们的微信内存啊祝ta听过很多道理依旧过不好这一生,4
28106,所以从来不玩胖友圈，里面不是鸡汤就是微商,4
28107,哈哈哈哈哈微商都比毒鸡汤可爱呀,0
28108,深色的裤子小高跟是吗,5
28109,yes黑裤子黑鞋子,5
28110,对我在苏宁看见你了,5
28111,认出了黑漆漆的我？,5
28112,嘻嘻白了不少了感觉,0
28113,看样子是太累了，可以理解！就别较真儿了！无关素质不素质,4
28114,试问这样的场景如果成为了外国人对中国的印象，您觉得是否无损中国人民素质形象？,4
28115,人家没有占用任何多馀的地方，只是在休息！天天喊着包容包容包容在哪儿呢？,4
28116,累不是你没素质的理由,4
28117,就这点逼事还扯上素质了.也就是说你走在路上吐了口吐沫就该挨千刀剐呗,4
28118,如果把城市的面貌变得更精神都是事逼的话，那么你不配做为一个人生活在社会中,4
28119,你的网名简直是盗用,4
28120,你盗用我的好吗？靠这个名字我用了5年了,4
28121,怎么可能…你才刚刚关注我好吧。,4
28122,你抄袭我的我要告你，,4
28123,是不是只有罗密欧会回复粉丝的评论？,5
28124,瞎说，凉凉有时也回的,5
28125,没他回的这么勤快吧？是不是只有大叔才回复？,5
28126,是罗叔比较接地气,5
28127,对，知道广大网民好这口！,5
28128,是喔上次凉凉回我也是因为我挑了他的病句让他足足发了四遍那个围脖我觉得凉凉的内心是崩溃的,4
28129,豆沙包小妹妹，本蛋蛋想向你提亲已经准备好两年的口粮作为彩礼！,5
28130,哇今天是怎样啊！走桃花运了吗,5
28131,最后一张照片把我惊艳到了，豆沙小包包太好看了吧,1
28132,不是应该看了照片再提亲吗？现在才看到最后一张美照,5
28133,知足吧日服很多式神都还没有呢而且这个也要50积分一次啊我们是30,5
28134,可是真的很喜欢这个皮肤，哪怕花钱也行，就是喜欢啊,1
28135,他们还没慈乌稚子现在只有金銮鹤羽但是还是心疼你,2
28136,对了，烟烟罗好用吗？,5
28137,娃娃都是你抓的,5
28138,我在武汉的朋友给抓的9个部分分给威化了哈哈,0
28139,厉害了昨天抓了三次抓着一个,1
28140,哈哈多买点币一直抓咯,0
28141,一点点实在是对它爱不起来了，三分糖都甜到齁,5
28142,感觉无糖还能接受,5
28143,比较之下还是比较喜欢皇茶,1
28144,看到一点点人山人海而皇茶清静淡然，我义无反顾走向皇茶,1
28145,其实不是很懂为什么一点点人那么多,5
28146,每个人钟爱的都不一样,5
28147,在哪里看到啊。好美的地方,1
28148,这个不是的啦没有拍照就随便偷了张图哈哈,0
28149,哈哈哈。我还以为你在外面玩哦。,0
28150,我也想在每天在外面玩呀女神快出来一起愉快的玩耍！,1
28151,米蛆粗粮不值得可怜他们同情他们，没看见他们天天在数码媒体上胡作非为，颠倒黑白吗？,4
28152,骑士也不需要同情.毕竟骑士就是为了爵士冲锋陷阵死的,4
28153,果然文化低，说话都说不明白。,4
28154,也比抽奖内存要好.,4
28155,做梦梦见出了黑色,5
28156,昨天推送3.0了，好用,5
28157,bigbang和onestep的确挺赞的,1
28158,bigbang我长按文字没有出现啊？咋搞,5
28159,你先看看你开关开了吗，还有不是长按，是拇指贴一大块肉按下去，面积要大,5
28160,出来了，原来是要在全局里开启的！用了下牛逼了,1
28161,我喜欢绿色的那个,1
28162,哈哈，它磨砂的手感超好?,0
28163,一下买这么多、一天换一个哈,5
28164,哈哈，淘宝比较便宜呀，就让同学一起带来了?,0
28165,小女孩的心里阴影一辈子都走不出去怎么办,2
28166,可是社会对你的要求不会下降。那么只有藏起自己，努力适应生活，在忍受不了时，一死了之,2
28167,你怎么这么说，太痛心了,2
28168,你没有设身处地，真实的情况可能是这样，同情并帮不了什么,5
28169,没有了。如若真是从一开始就美好就不用再来一次了。也就不叫ifonly了。,5
28170,恩，同意，电影这般美好的描绘至少给人希望，给人憧憬，纵然它无法触及,1
28171,给人希望还是妄想,5
28172,对于我来说是希望啦，回复一条微薄真不容易，要么网速不给力，要么网络出现bug,2
28173,又来骗人？！,4
28174,谁骗人！！我就是饿呀…！,4
28175,整天说有找对象的。,5
28176,我舍友说了！热干面！谁给她她嫁给谁！,5
28177,对了，你有没有西安路边油炸菜加炸饼的照片，北京这边没有,5
28178,还真没，十几年没吃过那个了,5
28179,超级想吃，这边都是什么烤冷面，煎饼，难吃死了,4
28180,回来吃吧，西安欢迎你,1
28181,做女人不容易啊,2
28182,去泰国做回男人的自信,5
28183,要花好多钱，可以买好多面膜了,2
28184,哈哈哈一叶子面膜新鲜有营养,0
28185,在哪家买的～版型好看,1
28186,败动哥哥家～他家真的蛮不错的啊安利你去关注,1
28187,我买了呀，之前买了那个驼色的和maje的长款的，一上班咱俩的基友款变少了，嘤嘤嘤,2
28188,其实不是因为你上班了是因为我变穷了那两件我也想买的无奈票票不够,2
28189,抓饭拉条子大盘鸡吃起来。带朋友亲人去乌鲁木齐的imax影院看你的广告！太攒劲了,1
28190,说的我都想去看了,5
28191,我那天看王牌特工是你的广告然后后面的女生问他男朋友这是谁？然后那个男生就说可能哪个运动员明星吧。,5
28192,说的我都不好意思了,5
28193,还是最爱生活大爆炸啊啊啊！,1
28194,那片子都没法看了…,5
28195,哈哈为啥，我还是很喜欢看的！,0
28196,只有前三季不错，到第五季就真的没法看了，摩登家庭倒是一直好看,1
28197,艾玛可能我比较有始有终？我是想一直追完的,5
28198,彼此彼此，不知进步空间何时木有了,5
28199,对了，你作业写好没,5
28200,好了该死的，昨晚深更半夜起床拼作业，把今天的计划准备的满满的，还兴奋的睡不着早早就起床，结果计划赶不上变化啊,2
28201,好吧我这一天的任务就是赶作业,5
28202,你说的这些我都羡慕，也包括性别,1
28203,性别是绝对改不了的呀,5
28204,我就羡慕一下，不改了，嘿嘿,0
28205,汗，除了每月那几天，还还有生孩子的恐惧和疼痛，还是做女人好嘛。,3
28206,这些就够了啊，每个月痛苦好几天，生孩子还有可能失业，变丑被嫌弃，女生太可怜了我希望我下辈子是男的,2
28207,感觉我们的人生大事还没商量好呢你就又要走了,2
28208,不要这么悲伤人生大事什么的随时讨论,2
28209,我是怕不知不觉的我们的决定给反向了哈啊,5
28210,所以就要随时交流人生方向什么的大事都会告诉你,5
28211,我今早和山鸡一辆车他还吃着韭菜包子,5
28212,真是有缘人！在韭菜香四溢的车厢里相遇,1
28213,他看着一车的老爷爷老奶奶说:我深切的感受到了中饭已步入人口老龄化时代。这是多么具有时代感的讲话啊！,5
28214,天啊他一定想加入他们好像他自己特青春一样,1
28215,不要紧，注意观察，如果呕吐嗜睡就去医院。晚上孩子睡着了就给她叫叫！,5
28216,糟死了，俺公公又疯了，燥死我了,4
28217,哈哈，他疯什么！孩子他娘还没疯呢,0
28218,不就说这个事,5
28219,你为什么对土雷没有半点歉意,5
28220,我这辈子只有一个老公，但不妨碍我有多个情人啊,5
28221,我要举报，土雷昨天打王者荣耀打到4点,5
28222,举报有效，我已经拔出我的40米大刀了,5
28223,你睡这么迟早上起来不瞌睡吗,5
28224,昨天晚上是作业太多了写到那会了平常一般都是十二点生物钟~一整天都很精神~,5
28225,把我一天简直瞌睡到撑不住,2
28226,你这下每天都固定到一个时间睡觉过一段时间适应了就好了~,5
28227,确实对很多人不大公平这明明是唱歌的节目,4
28228,可是也明确说了是选偶像不是选歌手,4
28229,可是也没必要让颜值决定一切??何况这叫做快乐男“声”,4
28230,也没只有说颜值啊，还有罗志祥他们一直强调的气质，特别干净不油腻，有可塑性,4
28231,哈哈哈哈哈哈哈，难得正常一把啊,0
28232,奇怪的是什么你造，在不正常的圈外待久了突然有点不适应正常圈的节奏了，哈哈哈哈。还好我回神回的还算及时。,0
28233,我已经不知道什么是正常了，哈哈哈哈，大概我现在才是不正常的，我和朋友吐槽了下，我朋友表示看不懂与巨无语，哈哈哈哈,0
28234,是的是的，我感觉最不正常的可能是我们本身了，我现在都不知道游离在哪里,5
28235,假人？？？蜡像吗,5
28236,看到你我脾气可能没法变好，你怎么次次语文都那么差，我怀疑你是故意来跟我抬杠，我特想揍你,4
28237,错了哥哈哈哈文化水平比较低见谅见谅,0
28238,我今天就要打死你,4
28239,（噗通跪下（脱掉衣服））错了哥！错了错了！不抬杠了！,3
28240,韩国历来喜欢用政治手段限制中国电视剧在韩播放，也敢说别人？？？？？,4
28241,哈哈哈不限制也没人看吧,4
28242,你不看而已，你永远叫不醒一个装睡的人,4
28243,是的哦我永远不会跟一个爱看脑残抠图国产剧的脑残沟通,4
28244,我永远和因为一部剧打翻所有的极端分子无法交流。,4
28245,哈哈哈哈您确定一部？？,4
28246,还有哪部剧抠图了？,4
28247,ins那张是最最喜欢的样子是的啊啊啊,1
28248,真的好喜欢啊感觉是这辈子都不能忘记的照片,1
28249,是的！还记得这是拯救了我“三观”的照片吗！太太太美好了,1
28250,啊啊啊是拯救了我们我们来拥抱庆祝弟弟生快,1
28251,加油的同时，能不能先把手机的售后处理一下？再忠实的乐迷也受不了这样啊！,4
28252,手机烂了都找不到地方修,4
28253,现在手机这块不行了，要被放弃了,4
28254,意思就是没得修了，关键我屋头电视还是用的乐视啊，万一烂了啷个办哦,4
28255,不觉得你胖了啊，最近天气变热我都没什么胃口了，瘦回来一点点,5
28256,胖了十五六斤照片看不出来因为都是上拍下嘛,5
28257,那不行啊，我现在就是午餐饭量少了，晚餐基本不吃,5
28258,那样肯定会瘦的真幸福,1
28259,大连也有哦。好多地儿都有哦。,5
28260,土豪，起这么早也不来上班，你是吃定所长出差了吗～,5
28261,人家来了。不要冤枉人家。,2
28262,办公室都没人叻～前辈，你总这样跷班会打消新员工上班的积极性滴,2
28263,就你一人啊，还能上网，这么好,1
28264,你下来看看我这台跟电视机一样的电脑～～屏幕还是突出的～额啊～??求陪伴,5
28265,哈哈，月饼生意好吗,0
28266,到现在就一票生意～,5
28267,不管怎样，十二个人的exo都不会再有了，我的初心呐，希望他们都能越来越好,1
28268,会有的，相信活久见，请你相信终有一天，他们会在巅峰相遇，请相信不要放弃，好吗？,1
28269,期待他们同台的一天，我也就心满意足了,1
28270,会有的，时间还很长，会有的。,1
28271,柿子不吃蛋糕你倒是吃啊,5
28272,本来是打算过段时间吃的，看这情况不能等了,5
28273,你已经品尝不到最鲜美的味道了,5
28274,那就期待你的下一个作品了,1
28275,好帅好帅，可惜没办法去,2
28276,真的有机会还是要见真人，感觉完全不一样,5
28277,其实，早就见过了,5
28278,我第一次见到，哇～好喜欢！,1
28279,在你眼里你lan接送别人你心里舒服么当然我是说如果,5
28280,当然不…虽然我没lan,5
28281,你还有大家劳资我要给气岔气了,4
28282,没事，别跟小妹妹计较，叫大黄自己注意点,5
28283,你自己同她说去我说没用,5
28284,哈哈现在想想还是觉得好神奇，当年开玩笑说以后当英语老师的话吧啦吧啦，结果真的当了老师,0
28285,这个梗要被说到老了,5
28286,那肯定的啊，而且我还清晰的记得你的表情哈哈,0
28287,我可是端庄的狒老丝,5
28288,以后希望你有机会和唐文较量一下，进行学术交流,5
28289,尊称你一声便当大王,1
28290,今天lawson便当不好吃，只有吃凉面了,5
28291,所以还是去trip吧，吃喝不愁，就怕回来重个十几斤，看看那个谁的肚子就知道了,3
28292,最近充分理解樊总的一句话:每年2次trip对于标定工程师来说是度假～留守在ctc这一堆事啊…,5
28293,小秦你女朋友好美，心里是不是美滋滋,1
28294,你再过几个小时就能看到我的漂亮女朋友了,1
28295,我的心里也美滋滋,1
28296,那帮我照顾好她哦谢啦,1
28297,老谈的莲花穗子是真爱，可是新剧拿掉了,2
28298,我有刷到老淡的新造型，感觉没老版有感觉，不过能复出都谢谢了,2
28299,很害怕老谈被编剧虐啊，你看看书大，抱走谈谈,3
28300,不死系嘛只要不死一切好说。,5
28301,只有五天班了，就可以休息三天，多美妙,1
28302,三天班，休息五天，岂不更美妙？,5
28303,哈哈，反正你是熊宝宝，跟爸爸说去，可以不上班，天天浪,0
28304,其实宝宝工作很多的,5
28305,来，抱抱，好了，干活啦！早餐都忘记了，吃个抱抱果先，哈哈！,0
28306,等你抽新英雄的时候他就来了,5
28307,新英雄是黯月妈吗？,5
28308,不是，吧？我觉得不是按介绍孩子应该是没出生就死了,5
28309,估计像剧情里一样变成幽灵了吧,5
28310,谢谢分享，在惠州的约起深圳了，没想到能离女排这么近,0
28311,惠州过来也很快，这两个场馆都在市中心，都靠近地铁站，所以还是很方便的,1
28312,是的是的，开心,0
28313,尤其是周末的比赛都是下午，时间挺好的，顺便来深圳逛逛,1
28314,我支持你比我先生！！强烈支持！！！,1
28315,你不和毒舌以一起挖苦劳资人工合成，我都谢天谢地了。,5
28316,我从来都对你闪婚甚至未婚先云都饱有极大的信心哈,1
28317,我是该谢谢你这么看得起我喃？还是该两条黑线加中指拇喃？,4
28318,我明显是多么美好的祝福,1
28319,恭喜恭喜！什么时候结婚,1
28320,唔，这个还没定～不过如果真的结婚，肯定会告诉你哒！么么哒～,1
28321,么么哒总之真心祝福你们呦~永远幸福下去,1
28322,么么哒～～会哒会哒！,1
28323,我想要双眼皮了、、、犹豫男生做不呢,5
28324,做呗，你要是觉得好看就弄哈,1
28325,哈哈好的思考思考,0
28326,名流弄的不错，就是贵点儿,1
28327,不知道阿他们说去杏林,5
28328,其实只要把房地产水分拿掉，中国gdp就会掉到第三,5
28329,中国的实际经济实力低于日本，略高于德国。可惜很多企业都在虚报产值。,5
28330,日本家庭财富中房地产比例3成不到，中国城镇全国平均为7成左右，一线城市为8成。,5
28331,东京市民平均收入远高于京沪，但京沪房价已经超过东京了。,5
28332,福冈的收入都完爆京沪，而且物价比上海还低，房价被上海爆了。,5
28333,所以上海人生活总体上比福冈人苦很多,2
28334,还有老卵的老司机和乱窜的非机动车,5
28335,成为老司机的道路真是艰辛,2
28336,我刚刚一个人开车下来腿都软,2
28337,刚学会就一个人开车啊！,5
28338,没有练了半个月最近要学会一个人,5
28339,是我说错了还是你理解错了就是这个视频里出现的第二个人,5
28340,噢噢，辫子扎起来了我都没有注意到他,5
28341,你也喜欢这个“组合”？？,1
28342,是阿是从那把大吉他开始喜欢的，不知道为什么没火起来，你好像对他们很熟阿,1
28343,超喜欢他们翻唱的iknewyouaretrouble只是在中国不火吧他们都是自己做视频没有加入任何唱片公司特别喜欢！！,1
28344,看图才知道川大真的靠华西撑起来的不是一句空话。,5
28345,华西医院很牛逼的，口腔医院更牛逼，全国最好的,1
28346,对啊，以前同学说川大如果没有华西的话根本排不上全国前列。,5
28347,华西口腔在四川的分数线高过清华,5
28348,哈哈我又上你的榜了,0
28349,因为是真爱啊,1
28350,真爱乖乖等我回去哟,1
28351,洗白白等你哦,0
28352,看大家聊天真有意思，其实我也是一大把年纪了才粉上灏明，觉得他很不错！,1
28353,同感，嘻嘻，我老妈也喜欢灏明！#俞灏明#,1
28354,灏明是个很有能量的人，很喜欢他，也很看好他！,1
28355,必需看好他，他很棒，汪函说过，即使听见台下有唏嘘声，他仍会深深鞠躬感谢！所以会一直支持他！#俞灏明#,1
28356,经历了有经历的道理，整理再出发,5
28357,你说的话越来越有哲理了。,5
28358,都是伤痛中得来的结论，用发展的眼光看，其实都是好事,1
28359,嗯，你现在找到跟你一起旅行的人了吧，好好珍惜,1
28360,我就从来没跟别人一起旅行过，更别说和女友，所以不知道是什么样一种感觉。重要是找到同路人，而不是旅伴,5
28361,话虽这样说，但从一辈子来看，找到旅伴很重要，否则就会像我一样。,5
28362,一起旅行能让彼此了解更多。或是越亲密，或是越疏远，这个没办法,5
28363,哈哈哈，小人儿们全都有自己的小心思啦,0
28364,以前只要喂到嘴里就会吃掉'最近他都不好好吃饭'我就硬喂他'估计他就想出这招对付我,5
28365,可不能硬喂啊！有抵触心理以后只会更麻烦,5
28366,最近吃啥都是几口就不吃了'以前有时贪玩'继续喂他还吃'现在这招已经不管用了！,5
28367,娃都是一天比一天精的呀！变变别的花样试试吧,5
28368,其实我觉得他的饭也不太好吃没啥滋味,5
28369,嗯嗯，我其实也经常会尝一口，觉得啥味儿都没有，怎么吃啊！,5
28370,甘耐仲痛苦，有盐才衬托得出甜的滋味。吃甜食太多会困阻清阳而又温生痰热，生活还需五味调。谨记！,5
28371,呵呵··你还用中医理论和我说起道理了？,5
28372,中医源于生活，越学越有意思~??正噶！,5
28373,嗯嗯··到时你介绍几本基础的给我学学··,5
28374,唇釉比口红好吗,5
28375,是的成膜后很持久颜色很通透算是我最喜欢的唇釉了,1
28376,对啦那唇釉可以保持一天么吃饭的时候呢？晚上是不是还要卸唇妆呀,5
28377,吃饭当然会掉啦只是比唇膏持久很多??不管涂唇釉还是唇膏我晚上都会卸掉～,5
28378,嗯嗯好哒～,0
28379,你知道就好了,5
28380,有时候想想老爸一个大男人，怎么还能够这么贴心。真的会被感动到,1
28381,是的。走到最后还是爸妈的爱最温暖,1
28382,没错，越长大越有这种感觉。不会再有人像爸妈那样能永远给你那么多爱和无限的包容。,1
28383,对。所以要爱爸妈爱自己,1
28384,emmm女人美不是光为了给男人看的叭,5
28385,那还有什么呢，望普及,5
28386,为了自己开心啊，化妆打扮什么的，自己开心就好了嘛，也算是女孩子美的一个原因,1
28387,爱美之心人皆有，真很正常，邋遢的男人或者女人只是懒并不是不愿意打扮,1
28388,该学校设有空调，盲人专用通道，残疾人专用卫生间，内部给人更大惊喜，各项都体现了对特殊儿童的关心和呵护,1
28389,感觉你写的像记者写的，好专业啊。,1
28390,可以当记者了不,5
28391,可以去更高级一点的报纸了，哈哈,0
28392,嘿嘿胖乎乎的ilike,0
28393,最讨厌瘦子这么说！无耻之徒,4
28394,啦啦啦我喜欢肉嘟嘟的耐看,1
28395,马上瘦下去????断了你这邪恶的念想！哈哈！学习,0
28396,我什么也没说看书去,5
28397,说我平胸我真的想砍死她们,4
28398,刚好和你相反，认识一平胸妹子天天笑别人胸大,5
28399,好烦啊嘲笑别人太坏了吧,4
28400,确实烦??不过不知道她是真喜欢a呢还是嫉妒别人c,4
28401,污染严重，月亮都看不到，还找星座,5
28402,黑夜给了我黑色的眼睛，我却用他来寻找光明,5
28403,白天不懂爷的黑,5
28404,你小指头上的血管最黑了,5
28405,你还给老子耍酷了哦现在死胖子,4
28406,耍鸡儿！！！他给老子剪成拉克儿！不光咋办？,4
28407,哈哈哈哈黑娃儿啊？？,0
28408,阿！！还标榜出来的！！！,4
28409,我们不喜欢，还有99%的人需要这个，要都不激动了，会出事的！心脏病！脑淤血！流鼻血！我们情欲的世界呀,4
28410,看的我都麻木了。,4
28411,是人都得麻木，谁受得了一直激动哦,4
28412,呵呵是啊心脏不行,5
28413,一看这大白牙就知道是他哈哈,0
28414,哈哈看花样青春了嘛非洲篇他们去的,0
28415,没看呢逗吗？,5
28416,挺有意思冲着宝剑也得看呀！,1
28417,哈哈当然要看！,0
28418,忘记恭喜了。恭喜恭喜哟。,1
28419,谢谢，我也会恭喜你的,1
28420,同喜同喜！补考的大学才完整！预备党员要不要完整下。,1
28421,已经在准备了，你在教室战果如何~,5
28422,好冷，冷的发抖！一定是太紧张了！我在宿舍睡觉,3
28423,所以龙妈跟snow以后会有什么关系啊,5
28424,可能是敌人？也可能联手？按照这个进度，至少两三年之后才能知道。,5
28425,啊啊啊啊啊希望我喜欢的角色都可以联手,1
28426,那就没得看了啊,5
28427,小说第二遍刚刚刷结束，简直棒!,1
28428,不行了！我要结束最近大坑后，果断跳新坑！,5
28429,有没有新小说介绍，最近文荒,5
28430,最近一直在补priest的文感觉还不错，大大文笔特老道,1
28431,替我妹的体重忧伤,2
28432,等开业了你姐请你喝当然你姐也是偶尔喝一喝了毕竟还是一个要减肥的人,5
28433,快开业本宝宝还没喝过,5
28434,目测下个月吧开业了你姐第一个通知你,5
28435,亲，是自己去的还是和团走的？每张照片都那么特别，真美！,1
28436,是路上结识的朋友帮忙拍的，刚好他是摄影师,5
28437,亲爱的，去之前做攻略了吗？能不能推荐看看！,1
28438,你可以加我的微信，我微信讲给你,5
28439,各位千万不要买淘宝上的那种很便宜的背胶墙纸！有甲醛！,4
28440,那买哪种墙纸比较安全呀,5
28441,最好去实体店，会有最好的一种胶是，据说无毒无味有机可以吃的，叫纳米胶好像,5
28442,好哒！长知识了,5
28443,她把他很害怕失去她，定义为爱就来了？可见，她还未品尝过爱之甘甜。,4
28444,想对你说很多，反驳你。可是就会卡住。我不认同你的观点,4
28445,可以不认同，没有让你认同，交流不是为了反驳或者认同，想说就说了，键盘侠太多，想删掉，是我多嘴了。,4
28446,听了你说的我不舒服，觉得你在受苦啊，那就删了吧,4
28447,我觉得是经历。朋友什么的以后说不定会变淡，这些都是外物，只有经历才会跟随自己一生。,5
28448,或许吧，但，经历，没有轰轰烈烈没有热血积极，太平淡亦不值得提起，若有友谊，尚可甜美一段时光。,1
28449,都是经历里面的。一段时期一个圈子，曾经很好。角度不一样，我从有到无，你明白的，现在快乐就好。,5
28450,就像坐地铁，总是有不同的人与你共同路过一段风景，总会有伴，但感情却有深浅，时间有长短。,5
28451,以后会改成收费5元哒，我的直觉哈,5
28452,我觉得能恢复免费,5
28453,不会的，收两块是两块，一千个人还赚两千呢,5
28454,应该在中央大道的商户消费凭水单就免费进！,5
28455,前段时间我也是我只好怪那几天天象不好,2
28456,那我也是吗？我最近还蜜上了紫薇斗数，你有研究嘛？总是在这些里面找寻出口，感觉好被动啊,5
28457,没哎，排盘，自己不会看,5
28458,哈哈好吧有问题下次相互沟通吧我们还是有很多相似的地方的,0
28459,"同问,看起来不赖～",5
28460,在文化艺术中心比哥鸡排旁边，叫九记面社，很好吃是用鱼肉打的面不是普通面粉。甜品是糖百府的。,1
28461,好吃不?那神奇的面,5
28462,口感不错就是等餐时间久了点,1
28463,！！抢我男票红包,4
28464,有本事你也去抢啊,4
28465,他的就是我的，我需要抢？,4
28466,当然需要，你大把情敌,4
28467,我为什么不开心？？？？,5
28468,因为你需要一双滑板鞋,5
28469,如果是你送的我会更开心,1
28470,我铁定送摩擦摩擦啊,0
28471,嘿嘿，这图拍得不错,1
28472,靠机遇的，去修眼镜回来在公交车上遇到的。,5
28473,修眼镜要钱没得嘛,5
28474,没要，他说小问题，,5
28475,大王对小王的爱，就像我对你的爱。,1
28476,你那么直白，我会不好意思的,5
28477,我很内敛的。单纯觉得你特别善良和可爱，还特别好。,1
28478,不是说我软萌吗,5
28479,对呀。软萌。就是这样的呀。优点太多，分次说完。真心喜欢你这个小汤圆,1
28480,就是扯淡，你可以说没那么大影响，但绝对不是没有一毛钱关系。,4
28481,那照你这么说也对，我要放个屁周围的p2.5的指数瞬间爆表，我也应该对p2.5负好几块的责任，绝对不是一毛钱都没有。,4
28482,也不是那么微乎其微，按照国家对外公布数据，汽车尾气大概占雾霾污染源的4%,4
